27738,5060,debit,619.66,Tergo defessus validus.,REFLW5VJZP5LB,2025-06-16 10:55:26.887924
27739,922,credit,424.16,Suscipit averto arcus.,REFHL5XHTVIKN,2025-06-16 10:55:26.887924
27740,1245,credit,518.65,Spiritus aeger abeo.,REFL7PNGUBZPT,2025-06-16 10:55:26.887924
27741,4010,debit,592.76,Necessitatibus alii corrigo.,REF48MATLH0KF,2025-06-16 10:55:26.887924
27742,10039,credit,408.19,Vicissitudo beatus apud.,REFQIRPTOOW08,2025-06-16 10:55:26.887924
27743,9301,credit,113.71,Pecco dolorem ex.,REFGZ3YYX8H6I,2025-06-16 10:55:26.887924
27744,243,credit,499.81,Sum amplexus cometes.,REFUBVDA3PO03,2025-06-16 10:55:26.887924
27745,7864,debit,846.22,Derelinquo contra alveus.,REFFDGGKCI3LN,2025-06-16 10:55:26.887924
27746,2948,credit,432.35,Apto torqueo accendo.,REFW4FRPLSWI7,2025-06-16 10:55:26.887924
27747,2797,debit,998.40,Xiphias est textor.,REF05ZYBT9TKG,2025-06-16 10:55:26.887924
27748,2847,debit,522.60,Vulnus thymbra contra.,REFPOH6TAIKP0,2025-06-16 10:55:26.887924
27749,153,credit,905.43,Articulus nihil ustilo.,REFJWD2F88QRC,2025-06-16 10:55:26.887924
27750,8679,debit,785.92,Dolorem statim desino.,REFT9RVBHXTRA,2025-06-16 10:55:26.887924
27751,565,credit,265.40,Derideo pax tristis.,REFE0OXSGNQVJ,2025-06-16 10:55:26.887924
27752,7116,credit,310.07,Textilis pel coruscus.,REFKCDC5PEH7X,2025-06-16 10:55:26.887924
27753,2619,credit,80.34,Odit vilis armarium.,REFLBLBR5CBKJ,2025-06-16 10:55:26.887924
27754,7601,debit,48.68,Approbo angustus tantum.,REF8EZQNZ00M2,2025-06-16 10:55:26.887924
27755,6918,debit,713.99,Spectaculum vulgaris certe.,REFIDYZG5ZUZA,2025-06-16 10:55:26.887924
27756,850,debit,635.61,Suadeo dedico volaticus.,REFPFVQUBJOUI,2025-06-16 10:55:26.887924
27757,7954,credit,853.74,Adsuesco audacia ambulo.,REFMWTN2XXY66,2025-06-16 10:55:26.887924
27758,4561,credit,295.73,Varietas vomito sint.,REFHD8RFVZGYT,2025-06-16 10:55:26.887924
27759,6469,credit,217.50,Impedit verus quam.,REF8IYON5BSSR,2025-06-16 10:55:26.887924
27760,6954,credit,313.23,Baiulus denuo depromo.,REFFEFJBS4FSB,2025-06-16 10:55:26.887924
27761,314,credit,785.11,Peior peccatus aranea.,REFXKICL6UDM0,2025-06-16 10:55:26.887924
27762,631,debit,18.16,Decet demonstro cubitum.,REFRZSZI6S9QB,2025-06-16 10:55:26.887924
27763,5777,debit,511.09,Tristis sperno animi.,REFQBJRZ8C4LA,2025-06-16 10:55:26.887924
27764,8091,credit,709.78,Spero cibus terra.,REFZZ7SKYADUL,2025-06-16 10:55:26.887924
27765,3181,debit,247.62,Ubi toties caput.,REFZO30OOM1VL,2025-06-16 10:55:26.887924
27766,191,credit,866.56,Cinis paulatim volva.,REFECXH5WWD0D,2025-06-16 10:55:26.887924
27767,4655,debit,857.83,Viduo amitto tandem.,REF3GVUDQWSXH,2025-06-16 10:55:26.887924
27768,5466,debit,905.46,Animus conitor delicate.,REFWSL97GGUGJ,2025-06-16 10:55:26.887924
27769,6857,debit,656.40,Vinum amor tardus.,REFEBVLU6XCBM,2025-06-16 10:55:26.887924
27770,4903,credit,575.50,Solum demonstro verbum.,REFSZH2BBY8PC,2025-06-16 10:55:26.887924
27771,6805,credit,485.53,Verbera cubo doloribus.,REFHW1ED2HB88,2025-06-16 10:55:26.887924
27772,8521,debit,502.96,Pectus vitiosus nihil.,REFFOTYGNVLYB,2025-06-16 10:55:26.887924
27773,3768,debit,848.99,Tenus bestia tamquam.,REFYZ6PAZ8RZI,2025-06-16 10:55:26.887924
27774,2633,debit,683.94,Adversus contego aufero.,REFBOQWBEUHJ1,2025-06-16 10:55:26.887924
27775,7386,credit,246.29,Timidus atque tricesimus.,REFVCBMARCCCE,2025-06-16 10:55:26.887924
27776,9190,credit,467.73,Reiciendis comedo nesciunt.,REF0CRVXEATQU,2025-06-16 10:55:26.887924
27777,4605,credit,164.49,Arto admoveo adfero.,REFJTHJJTISKR,2025-06-16 10:55:26.887924
27778,3366,debit,811.08,Cariosus uredo arbustum.,REFK7P3VSTGKW,2025-06-16 10:55:26.887924
27779,3715,credit,796.16,Deserunt undique arto.,REFH0LCSYGPVE,2025-06-16 10:55:26.887924
27780,3456,debit,39.26,Cotidie tabella blanditiis.,REFDQRPPCGNHK,2025-06-16 10:55:26.887924
27781,1053,debit,92.82,Perferendis cauda sunt.,REFC3TL5QUUTV,2025-06-16 10:55:26.887924
27782,4443,credit,602.98,Strenuus sulum a.,REF2E3KMJ4565,2025-06-16 10:55:26.887924
27783,6779,debit,239.24,Vinitor brevis infit.,REFFS4EEW0ZVP,2025-06-16 10:55:26.887924
27784,1077,debit,780.32,Antiquus crur theca.,REF0AWMJM4FLH,2025-06-16 10:55:26.887924
27785,4983,debit,922.82,Audeo cursus suspendo.,REFP6BN7WQQ6Z,2025-06-16 10:55:26.887924
27786,2926,credit,308.59,Conculco calcar volva.,REFJI2N3PDDAV,2025-06-16 10:55:26.887924
27787,9629,credit,858.57,Triumphus corrupti valeo.,REF3PC6DVMQJT,2025-06-16 10:55:26.887924
27788,8055,credit,72.64,Suffragium aiunt decor.,REFDPWPPIGF2H,2025-06-16 10:55:26.887924
27789,9001,credit,81.83,Succedo compono adstringo.,REFXUZDLEKJLQ,2025-06-16 10:55:26.887924
27790,2748,credit,954.40,Titulus vulariter derelinquo.,REFLG2QMIWUSG,2025-06-16 10:55:26.887924
27791,1113,debit,496.07,Terror arbitro impedit.,REFGNGGG7KCHP,2025-06-16 10:55:26.887924
27792,7379,debit,408.25,Cursus creptio doloribus.,REF8VZNBHII3O,2025-06-16 10:55:26.887924
27793,2803,debit,759.56,Pecco unde quidem.,REFKEC8FLAHOO,2025-06-16 10:55:26.887924
27794,8778,debit,836.67,Aeger degenero dedico.,REFOYZ8LJNECO,2025-06-16 10:55:26.887924
27795,9028,credit,495.27,Astrum derelinquo teneo.,REFXXBMIEXZSL,2025-06-16 10:55:26.887924
27796,6850,debit,740.77,Venustas sustineo civitas.,REF19PZAWRFAO,2025-06-16 10:55:26.887924
27797,3502,debit,345.68,Synagoga arcus vel.,REF38RJQ8GA1S,2025-06-16 10:55:26.887924
27798,5298,credit,458.33,Ducimus arbor comptus.,REFBQCNNIO0ON,2025-06-16 10:55:26.887924
27799,4013,credit,107.06,Adeo xiphias conor.,REFT7EMUTP5UA,2025-06-16 10:55:26.887924
27800,1241,debit,127.31,Cultura compello solitudo.,REFKDQDQ36PZM,2025-06-16 10:55:26.887924
27801,6536,credit,535.42,Teres depraedor turpis.,REFIQMLWTXKCY,2025-06-16 10:55:26.887924
27802,6295,debit,335.41,Adaugeo umbra libero.,REFME6CNCVS1G,2025-06-16 10:55:26.887924
27803,5509,credit,130.73,Pecco beatus vitae.,REF9IAVOJ7FAT,2025-06-16 10:55:26.887924
27804,5747,credit,515.24,Sustineo cupio ullam.,REFFMXKCIXWUD,2025-06-16 10:55:26.887924
27805,7649,credit,239.76,Sumo clarus adamo.,REFVTAVEVZQ2K,2025-06-16 10:55:26.887924
27806,7488,debit,574.58,Paens cura sursum.,REFQXKPD0FF8E,2025-06-16 10:55:26.887924
27807,8048,debit,170.47,Creber paens apostolus.,REFEU6JKSXP0E,2025-06-16 10:55:26.887924
27808,977,credit,865.76,Depromo animus arca.,REFTYALMTRWW5,2025-06-16 10:55:26.887924
27809,9047,credit,579.29,Arcus video victoria.,REFQRY4HZ63XW,2025-06-16 10:55:26.887924
27810,4066,debit,577.41,Conforto credo abbas.,REFALTEHMVT2G,2025-06-16 10:55:26.887924
27811,2552,debit,805.26,Curso ventus debeo.,REFVLLVI8BPYN,2025-06-16 10:55:26.887924
27812,6840,credit,974.80,Valens attonbitus cruentus.,REFQWRE9ZMH3Q,2025-06-16 10:55:26.887924
27813,1964,credit,984.22,Velociter demens claro.,REF1VT6XCNTRP,2025-06-16 10:55:26.887924
27814,9424,credit,167.48,Verbera odit verbera.,REFT765LM2CMC,2025-06-16 10:55:26.887924
27815,6544,credit,38.61,Corrigo ubi caries.,REFE2LRVEZ9OO,2025-06-16 10:55:26.887924
27816,3505,credit,864.43,Tubineus peccatus speculum.,REFTVFKUZDGFT,2025-06-16 10:55:26.887924
27817,8896,credit,390.61,Vallum ceno culpo.,REF3O6O63IMJP,2025-06-16 10:55:26.887924
27818,2513,credit,874.60,Crastinus pauper truculenter.,REFOGCL51SUEI,2025-06-16 10:55:26.887924
27819,7045,debit,523.87,Decor uberrime est.,REFNWQFGX1WZJ,2025-06-16 10:55:26.887924
27820,2300,debit,654.49,Excepturi conforto deputo.,REFBAYZJAVOZS,2025-06-16 10:55:26.887924
27821,172,debit,534.63,Vitae adhuc angelus.,REFBPF6OKSJHO,2025-06-16 10:55:26.887924
27822,9391,debit,590.21,Cetera usque argentum.,REF3WSBIYLK7W,2025-06-16 10:55:26.887924
27823,5639,debit,654.06,Tristis totus curto.,REFVJZJFIOFXV,2025-06-16 10:55:26.887924
27824,1800,credit,987.38,Cupiditate repudiandae auditor.,REFIAGTLC0A2J,2025-06-16 10:55:26.887924
27825,1253,credit,687.40,Suffoco vis terebro.,REF7S2BHGWBFK,2025-06-16 10:55:26.887924
27826,80,credit,562.25,Canis cattus subvenio.,REFGS17PBUKSE,2025-06-16 10:55:26.887924
27827,5504,debit,500.75,Consuasor necessitatibus cunctatio.,REFHR3V2XFQY7,2025-06-16 10:55:26.887924
27828,1263,debit,604.38,Absens coerceo conventus.,REFD3RVC1VMO8,2025-06-16 10:55:26.887924
27829,9300,debit,700.72,Undique tabella credo.,REFTRQCLPBRAQ,2025-06-16 10:55:26.887924
27830,3071,debit,519.57,Cogo vae pauci.,REFALRPT75294,2025-06-16 10:55:26.887924
27831,5804,debit,838.22,Socius aveho volup.,REFRHDD0ZD1FY,2025-06-16 10:55:26.887924
27832,3989,credit,175.00,Itaque triduana cibo.,REFUSQDEEGZRO,2025-06-16 10:55:26.887924
27833,8486,credit,865.09,Creta eum arto.,REFPII48QUBWB,2025-06-16 10:55:26.887924
27834,8126,credit,688.16,Viriliter summa terreo.,REF5M8YSPEJGQ,2025-06-16 10:55:26.887924
27835,5609,credit,420.96,Eos arca auctus.,REFITGDZNKZLB,2025-06-16 10:55:26.887924
27836,3810,credit,284.67,Terebro supplanto tersus.,REF3KZPTBGWWH,2025-06-16 10:55:26.887924
27837,5081,credit,687.84,Tribuo supellex conitor.,REFAXUNSB1QVJ,2025-06-16 10:55:26.887924
27838,9833,debit,903.95,Tener quae conitor.,REFDTG6XM3N3Y,2025-06-16 10:55:26.887924
27839,1929,debit,394.53,Via altus spargo.,REFKR5MONIWGF,2025-06-16 10:55:26.887924
27840,5061,credit,833.23,Eum volaticus cursus.,REFCCRNTYHLWS,2025-06-16 10:55:26.887924
27841,2958,debit,524.57,Verto facilis tener.,REFUBDCZ1B571,2025-06-16 10:55:26.887924
27842,3075,credit,880.47,Ambitus deludo ceno.,REF7JXZBZY5RI,2025-06-16 10:55:26.887924
27843,5215,debit,922.46,Libero desipio blanditiis.,REF73SKP6ZM1X,2025-06-16 10:55:26.887924
27844,9410,debit,289.78,Conscendo bellicus cubo.,REFI36ASTCOKL,2025-06-16 10:55:26.887924
27845,7308,debit,600.91,Viscus vestrum tredecim.,REF5RJB5ACGEJ,2025-06-16 10:55:26.887924
27846,7470,debit,941.71,Texo supellex delectus.,REFEQ6NIO9NPO,2025-06-16 10:55:26.887924
27847,4550,credit,492.48,Magnam depraedor cenaculum.,REFQVISAMDSEW,2025-06-16 10:55:26.887924
27848,7791,debit,725.06,Patruus solus tamdiu.,REFTTUHB2M86A,2025-06-16 10:55:26.887924
27849,1810,debit,234.30,Clamo solum at.,REFOGMSX1RY8D,2025-06-16 10:55:26.887924
27850,4904,debit,492.37,Nesciunt alias solium.,REFMPK8YM6DDJ,2025-06-16 10:55:26.887924
27851,5754,credit,426.74,Cohibeo tamisium triduana.,REF7QVH29L0XH,2025-06-16 10:55:26.887924
27852,7464,debit,520.60,Conforto currus solum.,REF0A1LQ5DAVT,2025-06-16 10:55:26.887924
27853,5745,credit,545.89,Stips in tam.,REF1IAKO5Z2HJ,2025-06-16 10:55:26.887924
27854,6842,credit,663.31,Amitto nemo sint.,REFVRWNW3LWYH,2025-06-16 10:55:26.887924
27855,7840,credit,706.75,Subito tempora caelestis.,REFAFKBSVI2PY,2025-06-16 10:55:26.887924
27856,1038,debit,297.95,Demergo deduco desipio.,REFUNXOLAITXX,2025-06-16 10:55:26.887924
27857,6918,credit,521.02,Demergo culpo adinventitias.,REFUMZJLNIF2X,2025-06-16 10:55:26.887924
27858,7229,debit,301.75,Sed recusandae quae.,REFLHA1OSFMM1,2025-06-16 10:55:26.887924
27859,5018,debit,81.50,Socius ab deprecator.,REFB2PTCHGF37,2025-06-16 10:55:26.887924
27860,8594,credit,245.70,Adicio aetas vis.,REFAWDCF6HNMF,2025-06-16 10:55:26.887924
27861,7056,debit,69.08,Custodia saepe alveus.,REF8DRUIIKVIC,2025-06-16 10:55:26.887924
27862,5655,debit,903.07,Incidunt toties amo.,REFPBVXMBVS3Y,2025-06-16 10:55:26.887924
27863,2644,credit,89.67,Deserunt aggero reiciendis.,REFX7A7UKSMVH,2025-06-16 10:55:26.887924
27864,4650,debit,132.47,Crebro modi vilicus.,REFI5NHLUYEBG,2025-06-16 10:55:26.887924
27865,3821,debit,341.94,Caveo natus vergo.,REF23TQETLBM9,2025-06-16 10:55:26.887924
27866,6294,debit,926.71,Suscipio vir curatio.,REFYQYRE9OOCW,2025-06-16 10:55:26.887924
27867,2789,debit,468.14,Beneficium caelestis curtus.,REFQ0BJCT2BW3,2025-06-16 10:55:26.887924
27868,6355,credit,83.87,Tui trado magnam.,REF4IMO1XMST2,2025-06-16 10:55:26.887924
27869,1600,debit,537.42,Amet illum celebrer.,REFYDHQCBSRMA,2025-06-16 10:55:26.887924
27870,8832,credit,657.75,Ulterius deinde aetas.,REFB5V6JEL2KG,2025-06-16 10:55:26.887924
27871,8861,credit,755.89,Degero tamquam curriculum.,REFD62CHZDLDK,2025-06-16 10:55:26.887924
27872,327,debit,385.05,Urbanus terror nulla.,REFCB1ASCFTZI,2025-06-16 10:55:26.887924
27873,2122,credit,606.64,Denique ait minus.,REFQWDVVPAMTC,2025-06-16 10:55:26.887924
27874,9241,debit,68.85,Molestias aliquid adstringo.,REFRSUI0CZ7SU,2025-06-16 10:55:26.887924
27875,708,debit,623.89,Temporibus considero tutis.,REF4C6XR1YU2F,2025-06-16 10:55:26.887924
27876,4002,credit,324.84,Exercitationem terebro cilicium.,REFNPAWN48NYF,2025-06-16 10:55:26.887924
27877,9594,credit,20.79,Acsi vaco adeo.,REF7XLZXMUSDM,2025-06-16 10:55:26.887924
27878,3462,credit,501.81,Vetus curso vix.,REFDAINXXGFG4,2025-06-16 10:55:26.887924
27879,1326,credit,802.36,Ars benigne dolor.,REF5SCYKLOEGB,2025-06-16 10:55:26.887924
27880,8292,credit,192.85,Ambitus adulescens tremo.,REFHOQYKRMGHN,2025-06-16 10:55:26.887924
27881,9335,debit,717.71,Ver vestigium adsuesco.,REFRARQTD5ZVH,2025-06-16 10:55:26.887924
27882,3842,debit,433.91,Conduco ante itaque.,REFRTFQEQQ4MW,2025-06-16 10:55:26.887924
27883,9397,credit,612.83,Contego acer cunctatio.,REFGED5BOU64Y,2025-06-16 10:55:26.887924
27884,1573,debit,399.45,Sub porro viduo.,REFO9QRCS4KQA,2025-06-16 10:55:26.887924
27885,4950,debit,280.81,Animadverto vulnus consequatur.,REFSEIMXLPYB2,2025-06-16 10:55:26.887924
27886,2925,debit,694.77,Corporis cogito quos.,REFP3KQCDRV7I,2025-06-16 10:55:26.887924
27887,8023,credit,835.15,Tristis claro corona.,REFGBWHNTBPRI,2025-06-16 10:55:26.887924
27888,7785,credit,143.56,Adnuo ea aliqua.,REFKMITOXGT3Z,2025-06-16 10:55:26.887924
27889,1134,credit,427.76,Vinum vulticulus decerno.,REF6HUH3AZWPK,2025-06-16 10:55:26.887924
27890,2955,credit,283.61,Cibus valde timidus.,REFH3RPHPB35C,2025-06-16 10:55:26.887924
27891,2793,debit,652.05,Iste tener credo.,REFRPIVFRYXQB,2025-06-16 10:55:26.887924
27892,837,credit,795.61,Stella timidus crur.,REFIVZBELK11W,2025-06-16 10:55:26.887924
27893,5579,credit,58.71,Studio sequi statua.,REF6MI8LMIUUO,2025-06-16 10:55:26.887924
27894,8746,debit,261.53,Patior amplus delinquo.,REFRLGHCUW1D8,2025-06-16 10:55:26.887924
27895,4523,credit,121.88,Pecus quia defaeco.,REFAPGQIETGXR,2025-06-16 10:55:26.887924
27896,1347,debit,998.85,Decipio cotidie aureus.,REFTG2HG4IZYQ,2025-06-16 10:55:26.887924
27897,4464,debit,244.69,Vacuus stipes nostrum.,REFRNBEHGUSLB,2025-06-16 10:55:26.887924
27898,6538,credit,396.96,Stella iure aufero.,REFMBI4WIXECP,2025-06-16 10:55:26.887924
27899,6251,credit,434.11,Tergo tabernus vulariter.,REFMB396BJXOV,2025-06-16 10:55:26.887924
27900,4237,credit,72.91,Ter ex abundans.,REFOGIT4LP0UH,2025-06-16 10:55:26.887924
27901,1288,debit,302.96,Nulla ascit utilis.,REFPOYJGDAVCZ,2025-06-16 10:55:26.887924
27902,6308,debit,916.37,Talis villa cuius.,REFXCDLHHZMTF,2025-06-16 10:55:26.887924
27903,6764,debit,85.03,Vita succedo titulus.,REFJHGIFYB4ZQ,2025-06-16 10:55:26.887924
27904,8436,debit,383.72,Depopulo deprecator certus.,REF9PGPVVBOPK,2025-06-16 10:55:26.887924
27905,7739,debit,479.24,Talus corroboro esse.,REFEJE70QHR1D,2025-06-16 10:55:26.887924
27906,1800,credit,582.47,Altus defleo cursim.,REFZRVWZNQBBB,2025-06-16 10:55:26.887924
27907,4026,debit,39.15,Cuppedia carcer tonsor.,REFPDVNGLOZ1K,2025-06-16 10:55:26.887924
27908,4143,debit,218.71,Coerceo aurum supellex.,REFDU3WPQJU50,2025-06-16 10:55:26.887924
27909,2101,debit,942.26,Decretum suppellex degusto.,REFGCCI6DRMSR,2025-06-16 10:55:26.887924
27910,6425,debit,191.97,Tergum appono decumbo.,REFNO9PCXD6EK,2025-06-16 10:55:26.887924
27911,3876,credit,6.84,Deprecator vomer acsi.,REFRKY21ESG6K,2025-06-16 10:55:26.887924
27912,6704,debit,824.48,Amiculum creator carus.,REFX7WF7OILNL,2025-06-16 10:55:26.887924
27913,3187,credit,981.11,Argentum alii terga.,REFDFXKJ1R1AM,2025-06-16 10:55:26.887924
27914,7083,debit,148.79,Vicinus adulescens dapifer.,REFB1RH39TARQ,2025-06-16 10:55:26.887924
27915,7772,credit,38.39,Aggredior adfectus assentator.,REF66UOGGNFFV,2025-06-16 10:55:26.887924
27916,257,credit,445.04,Denuo speculum volutabrum.,REFGCAJQXYTUH,2025-06-16 10:55:26.887924
27917,9818,debit,163.66,Cito sequi corpus.,REFYC00CZRBAD,2025-06-16 10:55:26.887924
27918,7692,debit,802.01,Comburo constans ager.,REFJ5ZIOEXJKJ,2025-06-16 10:55:26.887924
27919,2335,debit,748.45,Accommodo ultra vox.,REFWAMPYIVXIT,2025-06-16 10:55:26.887924
27920,7321,credit,673.52,Vindico desidero cursim.,REFZZSCFRAHES,2025-06-16 10:55:26.887924
27921,8799,debit,964.78,Consuasor expedita victus.,REFROEOSV4LN3,2025-06-16 10:55:26.887924
27922,2420,credit,55.91,Desino studio quaerat.,REF4DPZOXJBQM,2025-06-16 10:55:26.887924
27923,3555,debit,673.21,Nihil asperiores velum.,REFMLQH6R1OK9,2025-06-16 10:55:26.887924
27924,3191,credit,505.85,Vapulus adeo conturbo.,REF4LEMWUWIFE,2025-06-16 10:55:26.887924
27925,4783,debit,790.78,Trado absens quos.,REFGTDICBMFYL,2025-06-16 10:55:26.887924
27926,8387,credit,676.51,Cognomen iure volutabrum.,REF2N9FPWWCN7,2025-06-16 10:55:26.887924
27927,569,credit,54.96,Velit facere laboriosam.,REF13TYAK2MTQ,2025-06-16 10:55:26.887924
27928,9787,debit,853.43,Cultellus blandior animadverto.,REFKR11LLOOAL,2025-06-16 10:55:26.887924
27929,1148,credit,350.77,Solium aspernatur adipisci.,REFPVIMBZHTMJ,2025-06-16 10:55:26.887924
27930,5907,debit,32.23,Conforto thesis celer.,REF7FRJ1P15JN,2025-06-16 10:55:26.887924
27931,998,debit,588.84,Blandior accusamus cetera.,REFGP7WSRVSUD,2025-06-16 10:55:26.887924
27932,3416,credit,32.36,Vitiosus audacia vox.,REF9ZEYSGSFKG,2025-06-16 10:55:26.887924
27933,4599,debit,55.52,Canonicus vilicus perspiciatis.,REFLOCMEUJH7Z,2025-06-16 10:55:26.887924
27934,6527,credit,418.97,Vulgo cetera vomito.,REFOFFV5XYCBQ,2025-06-16 10:55:26.887924
27935,9715,debit,979.47,Aliquid textus derelinquo.,REFJFSUKCAFDO,2025-06-16 10:55:26.887924
27936,7998,debit,304.31,Cui chirographum via.,REF2SJA4N32OZ,2025-06-16 10:55:26.887924
27937,4337,credit,882.06,Curis theatrum arma.,REFVWG1RQFJI2,2025-06-16 10:55:26.887924
27938,5981,debit,440.10,Depromo assentator amplus.,REFPYA5FWJQGV,2025-06-16 10:55:26.887924
27939,7128,debit,305.23,Tum tunc degenero.,REFUP0POW8J9D,2025-06-16 10:55:26.887924
27940,9132,debit,510.82,Quam spectaculum celebrer.,REFQOGFBEPXAO,2025-06-16 10:55:26.887924
27941,6958,credit,283.62,Blanditiis cogo amoveo.,REFY70QKQWYTT,2025-06-16 10:55:26.887924
27942,6194,credit,5.50,Occaecati culpo cenaculum.,REFMGVYZVMBQU,2025-06-16 10:55:26.887924
27943,5070,credit,712.10,Velociter aeternus carcer.,REFMTN31TQRUI,2025-06-16 10:55:26.887924
27944,610,debit,36.47,Tabgo templum architecto.,REFAYIG7KV1RA,2025-06-16 10:55:26.887924
27945,3070,credit,960.10,Ambitus alius statua.,REFUXHXZGWOLN,2025-06-16 10:55:26.887924
27946,4043,debit,673.57,Solus creta absens.,REFO73VD9VUO5,2025-06-16 10:55:26.887924
27947,4731,debit,773.06,Synagoga clibanus coniuratio.,REFMCMQTJSIUM,2025-06-16 10:55:26.887924
27948,6590,debit,703.80,Amissio allatus cognomen.,REFRBLGJTB5EZ,2025-06-16 10:55:26.887924
27949,8998,debit,131.00,In atque turba.,REFWE8RDWO9J8,2025-06-16 10:55:26.887924
27950,6762,credit,866.37,Amaritudo eligendi attonbitus.,REFZHJGT0CGMP,2025-06-16 10:55:26.887924
27951,8363,credit,140.69,Cumque adduco concedo.,REFW3XHRGS30N,2025-06-16 10:55:26.887924
27952,1815,debit,704.44,Suasoria condico utor.,REFQ6PE4YVAGC,2025-06-16 10:55:26.887924
27953,3958,credit,95.89,Candidus tener venio.,REF0J1RGWPIMU,2025-06-16 10:55:26.887924
27954,1765,debit,597.31,Charisma depopulo curo.,REFWP0CZVACTB,2025-06-16 10:55:26.887924
27955,9464,credit,820.33,Volo ceno damno.,REFXOGXVNPAZE,2025-06-16 10:55:26.887924
27956,4021,debit,364.13,Vinum adaugeo aegre.,REF062JWBIJ89,2025-06-16 10:55:26.887924
27957,9953,debit,842.61,Acsi cubitum aggredior.,REFAODMCNFRO9,2025-06-16 10:55:26.887924
27958,5895,credit,298.41,Vallum cuppedia studio.,REFYW5JU5BZC3,2025-06-16 10:55:26.887924
27959,6963,credit,275.75,Velum praesentium tabula.,REFGEBJLHIL5S,2025-06-16 10:55:26.887924
27960,1409,debit,121.21,Confero voluptatibus cras.,REF02EKMQ4XMO,2025-06-16 10:55:26.887924
27961,6577,credit,491.21,Vergo bos valeo.,REFIHIHS411VF,2025-06-16 10:55:26.887924
27962,5979,debit,55.38,Verbum vir quam.,REFAEWGW1MMBF,2025-06-16 10:55:26.887924
27963,3001,debit,639.37,Consequatur stella derelinquo.,REFMZ2BPCDM8X,2025-06-16 10:55:26.887924
27964,1180,debit,806.81,Comedo cauda sollicito.,REF6BEGCESE8X,2025-06-16 10:55:26.887924
27965,9153,credit,103.15,Tabella appello degusto.,REFOQ90GRYAG1,2025-06-16 10:55:26.887924
27966,1092,credit,970.41,Delinquo commodo auctor.,REF0ASSHKJHGC,2025-06-16 10:55:26.887924
27967,5083,credit,868.12,Adsidue acervus delibero.,REFZCQV8RAOA4,2025-06-16 10:55:26.887924
27968,951,credit,528.51,Quam voluptatibus quos.,REFBA4SNPQTAU,2025-06-16 10:55:26.887924
27969,7882,credit,351.18,Depereo aegrotatio defaeco.,REFSPP1X4YQEN,2025-06-16 10:55:26.887924
27970,4610,credit,20.80,Ante casus combibo.,REFBJZDPJMG0J,2025-06-16 10:55:26.887924
27971,4639,credit,178.59,Vilitas natus cibus.,REFLBOLJWCQMX,2025-06-16 10:55:26.887924
27972,9026,credit,796.01,Cupiditate supra verbera.,REFRK5YMNKZV6,2025-06-16 10:55:26.887924
27973,9320,debit,309.72,Defendo aestus vulgus.,REF3X9SYZHCFP,2025-06-16 10:55:26.887924
27974,765,debit,543.17,Votum agnosco audax.,REFRYDLFFOMHV,2025-06-16 10:55:26.887924
27975,5282,credit,266.01,Sophismata arceo teneo.,REFFZCTESRXT2,2025-06-16 10:55:26.887924
27976,1414,credit,204.53,Aspicio candidus urbanus.,REFRF3YA2EAAI,2025-06-16 10:55:26.887924
27977,7759,credit,899.71,Vacuus compello velum.,REFHPAMCMO5OD,2025-06-16 10:55:26.887924
27978,8930,debit,297.99,Placeat autem demens.,REFQ6QDVGIWER,2025-06-16 10:55:26.887924
27979,8128,credit,529.81,Canis vitium tergum.,REFO817GR1QUB,2025-06-16 10:55:26.887924
27980,8801,credit,117.29,Sumo adipisci paens.,REF7OBMTV1CQP,2025-06-16 10:55:26.887924
27981,7721,debit,907.72,Adsuesco pectus quaerat.,REFYV6WSABWCT,2025-06-16 10:55:26.887924
27982,6000,debit,249.63,Eligendi convoco thema.,REFFQAWMCJ7T5,2025-06-16 10:55:26.887924
27983,3898,credit,781.08,Conspergo censura talis.,REFKTNHKAFXYP,2025-06-16 10:55:26.887924
27984,3474,debit,852.35,Ultra aperio sulum.,REFQJUTMEDBAR,2025-06-16 10:55:26.887924
27985,8073,credit,960.36,Veniam atqui aetas.,REFXA501JQERY,2025-06-16 10:55:26.887924
27986,5905,debit,386.79,Calco volva natus.,REFY2CDGJUTHM,2025-06-16 10:55:26.887924
27987,5324,credit,60.57,Fuga tabernus civitas.,REF7GW04INQNE,2025-06-16 10:55:26.887924
27988,3094,credit,878.11,Alioqui cras ubi.,REFLKK2K4LW53,2025-06-16 10:55:26.887924
27989,4999,debit,722.20,Beneficium victoria tondeo.,REFQUHLHH6XLC,2025-06-16 10:55:26.887924
27990,6441,debit,388.43,Tenuis cohibeo demergo.,REFJMUDLBEQY8,2025-06-16 10:55:26.887924
27991,283,debit,200.70,Speculum ocer sui.,REFHYX6OVIQBS,2025-06-16 10:55:26.887924
27992,1380,credit,946.19,Denuo dolores casus.,REFHZNQLRY8KU,2025-06-16 10:55:26.887924
27993,1483,credit,328.00,Officiis ter timidus.,REF0RJRX1OM0K,2025-06-16 10:55:26.887924
27994,6755,credit,170.46,Decipio volutabrum curia.,REF38Z7CAMNCY,2025-06-16 10:55:26.887924
27995,5521,credit,348.80,Tergo depono aveho.,REFPMYULMXF77,2025-06-16 10:55:26.887924
27996,3647,credit,602.86,Eveniet comes ultra.,REFVZCNUQC6LM,2025-06-16 10:55:26.887924
